Transcript,Gene,Alias,Fold Change,Direction,Total FPKM,Q-Value,Description
AT5G42110.1,AT5G42110,,1.00,UP,66.18,1,uncharacterized protein
AT5G42190.1,AT5G42190,SKP1B,1.00,UP,44.19,1,S-phase kinase-associated protein 1
AT5G42240.1,AT5G42240,scpl42,1.00,UP,10.23,1,serine carboxypeptidase-like 42
AT5G42270.1,AT5G42270,VAR1,1.00,UP,84.78,1,cell division protease ftsH-5
AT5G42300.1,AT5G42300,UBL5,1.00,UP,89.52,1,ubiquitin-like protein 5
AT5G42390.1,AT5G42390,,1.00,UP,24.93,1,Insulinase (Peptidase family M16) family protein
AT5G42520.3,AT5G42520,ATBPC6,1.00,UP,8.51,1,basic pentacysteine 6
AT5G42530.1,AT5G42530,,1.00,UP,630.77,1,uncharacterized protein
AT5G42560.2,AT5G42560,,1.00,UP,9.19,1,HVA22-like protein i
AT5G42570.1,AT5G42570,,1.00,UP,17.47,1,B-cell receptor-associated 31-like protein
AT5G42650.1,AT5G42650,AOS,1.00,UP,31.64,1,allene oxide synthase
AT5G42720.1,AT5G42720,,1.00,UP,11.65,1,Glycosyl hydrolase family 17 protein
AT5G42740.1,AT5G42740,,1.00,UP,10.67,1,glucose-6-phosphate isomerase
AT5G42765.1,AT5G42765,,1.00,UP,15.45,1,uncharacterized protein
AT5G42790.1,AT5G42790,ATPSM30,1.00,UP,34.90,1,proteasome subunit alpha type-1-A
AT5G42820.1,AT5G42820,U2AF35B,1.00,UP,27.01,1,Splicing factor U2af small subunit B
AT5G42850.1,AT5G42850,,1.00,UP,15.62,1,thioredoxin-like protein Clot
AT5G42850.2,AT5G42850,,1.00,UP,8.10,1,thioredoxin-like protein Clot
AT5G42870.2,AT5G42870,PAH2,1.00,UP,7.80,1,phosphatidic acid phosphohydrolase 2
AT5G42890.1,AT5G42890,ATSCP2,1.00,UP,15.08,1,sterol carrier protein 2
AT5G42960.1,AT5G42960,,1.00,UP,16.67,1,uncharacterized protein
AT5G42980.1,AT5G42980,ATTRX3,1.00,UP,304.29,1,thioredoxin H3
AT5G43060.1,AT5G43060,,1.00,UP,32.69,1,Granulin repeat cysteine protease family protein
AT5G43180.1,AT5G43180,,1.00,UP,22.51,1,uncharacterized protein
AT5G43320.1,AT5G43320,ckl8,1.00,UP,14.88,1,casein kinase I-like 8
AT5G43330.1,AT5G43330,,1.00,UP,10.64,1,malate dehydrogenase
AT5G43460.1,AT5G43460,,1.00,UP,15.50,1,HR-like lesion-inducing protein-like protein
AT5G43700.1,AT5G43700,ATAUX2-11,1.00,UP,12.08,1,auxin-responsive protein IAA4
AT5G43750.1,AT5G43750,NDH18,1.00,UP,54.45,1,NAD(P)H dehydrogenase 18
AT5G43780.1,AT5G43780,APS4,1.00,UP,26.14,1,sulfate adenylyltransferase
AT5G43830.1,AT5G43830,,1.00,UP,35.72,1,pentatricopeptide repeat-containing protein-like protein
AT5G43940.1,AT5G43940,ATGSNOR1,1.00,UP,86.24,1,alcohol dehydrogenase class-3
AT5G43960.2,AT5G43960,,1.00,UP,9.58,1,nuclear transport factor 2 and RNA recognition motif domain-containing protein
AT5G43970.1,AT5G43970,TOM22-V,1.00,UP,30.83,1,mitochondrial import receptor subunit TOM22-2
AT5G44020.1,AT5G44020,,1.00,UP,75.78,1,HAD superfamily; subfamily IIIB acid phosphatase
AT5G44070.1,AT5G44070,ARA8,1.00,UP,16.86,1,glutathione gamma-glutamylcysteinyltransferase 1
AT5G44080.1,AT5G44080,,1.00,UP,18.31,1,basic leucine zipper transcription factor
AT5G44130.1,AT5G44130,FLA13,1.00,UP,20.18,1,fasciclin-like arabinogalactan protein 13
AT5G44190.1,AT5G44190,GLK2,1.00,UP,44.75,1,protein GOLDEN2-like 2
AT5G44200.2,AT5G44200,CBP20,1.00,UP,8.36,1,nuclear cap-binding protein subunit 2
AT5G44340.1,AT5G44340,TUB4,1.00,UP,81.72,1,tubulin beta-4 chain
AT5G44380.1,AT5G44380,,1.00,UP,19.71,1,FAD-binding and BBE domain-containing protein
AT5G44420.1,AT5G44420,PDF1.2,1.00,UP,21.17,1,defensin-like protein 16
AT5G44550.1,AT5G44550,,1.00,UP,13.39,1,uncharacterized protein
AT5G44568.1,AT5G44568,,1.00,UP,26.33,1,uncharacterized protein
AT5G44572.1,AT5G44572,,1.00,UP,17.13,1,uncharacterized protein
AT5G44580.1,AT5G44580,,1.00,UP,96.62,1,uncharacterized protein
AT5G44610.1,AT5G44610,MAP18,1.00,UP,19.24,1,microtubule-associated protein 18
AT5G44650.1,AT5G44650,CEST,1.00,UP,35.60,1,uncharacterized protein
AT5G44720.1,AT5G44720,,1.00,UP,13.35,1,molybdenum cofactor sulfurase family protein
AT5G44790.1,AT5G44790,RAN1,1.00,UP,11.97,1,copper-transporting ATPase RAN1
AT5G45130.1,AT5G45130,ATRABF2A,1.00,UP,13.05,1,Ras-related protein RHA1
AT5G45280.1,AT5G45280,,1.00,UP,11.08,1,Pectinacetylesterase family protein
AT5G45350.1,AT5G45350,,1.00,UP,23.79,1,proline-rich family protein
AT5G45390.1,AT5G45390,CLPP4,1.00,UP,99.47,1,ATP-dependent Clp protease proteolytic subunit 4
AT5G45410.3,AT5G45410,,1.00,UP,18.80,1,uncharacterized protein
AT5G45430.2,AT5G45430,,1.00,UP,15.54,1,Protein kinase superfamily protein
AT5G45490.1,AT5G45490,,1.00,UP,9.86,1,putative disease resistance protein
AT5G45490.2,AT5G45490,,1.00,UP,11.99,1,putative disease resistance protein
AT5G45510.1,AT5G45510,,1.00,UP,17.15,1,leucine-rich repeat-containing protein
AT5G45550.1,AT5G45550,,1.00,UP,17.47,1,maintenance of ploidy protein MOB1 (MPS1 binder 1)
AT5G45620.1,AT5G45620,,1.00,UP,11.14,1,26S proteasome regulatory subunit N9
AT5G45670.1,AT5G45670,,1.00,UP,10.40,1,GDSL esterase/lipase
AT5G45680.1,AT5G45680,ATFKBP13,1.00,UP,30.28,1,FKBP-type peptidyl-prolyl cis-trans isomerase 3
AT5G45750.1,AT5G45750,RABA1c,1.00,UP,18.43,1,Ras-related protein RABA1c
AT5G45775.1,AT5G45775,,1.00,UP,18.10,1,60S ribosomal protein L11-2
AT5G45775.2,AT5G45775,,1.00,UP,75.76,1,60S ribosomal protein L11-2
AT5G45930.1,AT5G45930,CHLI2,1.00,UP,21.49,1,magnesium chelatase subunit I
AT5G46020.1,AT5G46020,,1.00,UP,35.63,1,uncharacterized protein
AT5G46030.1,AT5G46030,,1.00,UP,33.04,1,transcription elongation factor 1-like protein
AT5G46110.1,AT5G46110,TPT,1.00,UP,171.25,1,Glucose-6-phosphate/phosphate translocator-like protein
AT5G46110.2,AT5G46110,TPT,1.00,UP,23.11,1,Glucose-6-phosphate/phosphate translocator-like protein
AT5G46160.1,AT5G46160,,1.00,UP,13.69,1,large subunit ribosomal protein L14
AT5G46250.1,AT5G46250,,1.00,UP,26.42,1,RNA-binding protein
AT5G46430.1,AT5G46430,,1.00,UP,163.71,1,60S ribosomal protein L32-2
AT5G46430.2,AT5G46430,,1.00,UP,12.25,1,60S ribosomal protein L32-2
AT5G46580.1,AT5G46580,,1.00,UP,14.79,1,pentatricopeptide repeat-containing protein
AT5G46630.2,AT5G46630,,1.00,UP,15.15,1,AP-2 complex subunit mu-1
AT5G46730.1,AT5G46730,,1.00,UP,62.91,1,glycine-rich protein
AT5G46750.1,AT5G46750,AGD9,1.00,UP,12.55,1,putative ADP-ribosylation factor GTPase-activating protein AGD9
AT5G46760.1,AT5G46760,,1.00,UP,16.68,1,transcription factor ATR2
AT5G46800.1,AT5G46800,BOU,1.00,UP,30.64,1,mitochondrial carnitine/acylcarnitine carrier-like protein
AT5G46860.1,AT5G46860,SYP22,1.00,UP,10.11,1,syntaxin-22
AT5G46890.1,AT5G46890,,1.00,UP,20.41,1,bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin-like protein
AT5G46900.1,AT5G46900,,1.00,UP,14.58,1,bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin-like protein
AT5G47010.1,AT5G47010,UPF1,1.00,UP,7.91,1,Regulator of nonsense transcripts 1-like protein
AT5G47020.1,AT5G47020,,1.00,UP,15.67,1,uncharacterized protein
AT5G47030.1,AT5G47030,,1.00,UP,76.42,1,ATP synthase subunit delta'
AT5G47040.1,AT5G47040,LON2,1.00,UP,9.55,1,ATP-dependent Lon protease
AT5G47090.1,AT5G47090,,1.00,UP,9.83,1,uncharacterized protein
AT5G47110.1,AT5G47110,LIL3:2,1.00,UP,100.45,1,Chlorophyll A-B binding family protein
AT5G47120.1,AT5G47120,ATBI-1,1.00,UP,12.91,1,BAX inhibitor 1
AT5G47190.1,AT5G47190,,1.00,UP,90.97,1,50S ribosomal protein L19-2
AT5G47200.1,AT5G47200,ATRABD2B,1.00,UP,25.58,1,RAB GTPase-1A
AT5G47210.1,AT5G47210,,1.00,UP,81.98,1,hyaluronan / mRNA binding-like protein
AT5G47220.1,AT5G47220,ERF2,1.00,UP,15.59,1,ethylene-responsive transcription factor 2
AT5G47320.1,AT5G47320,RPS19,1.00,UP,17.05,1,small subunit ribosomal protein S19
AT5G47390.1,AT5G47390,,1.00,UP,8.83,1,myb-like transcription factor family protein
AT5G47435.1,AT5G47435,,1.00,UP,16.75,1,putative formyltetrahydrofolate deformylase
AT5G47450.1,AT5G47450,ATTIP2,1.00,UP,19.08,1,aquaporin TIP2-3
AT5G47480.1,AT5G47480,,1.00,UP,9.84,1,RGPR-related protein
AT5G47500.1,AT5G47500,,1.00,UP,34.90,1,putative pectinesterase 68
AT5G47540.1,AT5G47540,,1.00,UP,8.96,1,putative MO25-like protein
AT5G47560.1,AT5G47560,ATSDAT,1.00,UP,55.55,1,tonoplast dicarboxylate transporter
AT5G47570.1,AT5G47570,,1.00,UP,71.69,1,uncharacterized protein
AT5G47640.1,AT5G47640,NF-YB2,1.00,UP,15.10,1,nuclear transcription factor Y subunit B-2
AT5G47650.1,AT5G47650,NUDT2,1.00,UP,9.95,1,nudix hydrolase 2
AT5G47660.1,AT5G47660,,1.00,UP,12.93,1,DNA-binding protein-like protein
AT5G47680.1,AT5G47680,TRM10,1.00,UP,13.26,1,uncharacterized protein
AT5G47700.1,AT5G47700,,1.00,UP,128.17,1,60S acidic ribosomal protein P1-3
AT5G47770.1,AT5G47770,FPS1,1.00,UP,24.40,1,farnesyl diphosphate synthase 1
AT5G47780.1,AT5G47780,GAUT4,1.00,UP,7.03,1,alpha-1;4-galacturonosyltransferase
AT5G47830.1,AT5G47830,,1.00,UP,13.33,1,uncharacterized protein
AT5G47840.1,AT5G47840,AMK2,1.00,UP,33.94,1,adenosine monophosphate kinase
AT5G47870.1,AT5G47870,,1.00,UP,17.39,1,uncharacterized protein
AT5G47880.1,AT5G47880,ERF1-1,1.00,UP,10.13,1,peptide chain release factor eRF subunit 1
AT5G47890.1,AT5G47890,,1.00,UP,48.69,1,NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 2
AT5G47930.1,AT5G47930,,1.00,UP,138.10,1,40S ribosomal protein S27-3
AT5G47990.1,AT5G47990,CYP705A5,1.00,UP,18.03,1,cytochrome P450 705A5
AT5G48010.2,AT5G48010,THAS,1.00,UP,7.58,1,thalianol synthase 1
AT5G48020.1,AT5G48020,,1.00,UP,9.90,1,dioxygenase-like protein
AT5G48030.1,AT5G48030,GFA2,1.00,UP,6.32,1,gametophytic factor 2
AT5G48150.1,AT5G48150,PAT1,1.00,UP,19.09,1,scarecrow-like transcription factor PAT1
AT5G48160.1,AT5G48160,OBE2,1.00,UP,26.93,1,OBERON 2 protein
AT5G48180.1,AT5G48180,NSP5,1.00,UP,96.08,1,nitrile specifier protein 5
AT5G48220.2,AT5G48220,,1.00,UP,9.31,1,indole-3-glycerol phosphate synthase
AT5G48300.1,AT5G48300,ADG1,1.00,UP,66.20,1,glucose-1-phosphate adenylyltransferase small subunit
AT5G48335.1,AT5G48335,,1.00,UP,26.12,1,uncharacterized protein
AT5G48385.1,AT5G48385,,1.00,UP,31.38,1,FRIGIDA-like protein
AT5G48412.1,AT5G48412,,1.00,UP,17.24,1,.
AT5G48480.1,AT5G48480,,1.00,UP,17.14,1,Lactoylglutathione lyase / glyoxalase I-like protein
AT5G48485.1,AT5G48485,DIR1,1.00,UP,119.17,1,bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin-like protein
AT5G48490.1,AT5G48490,,1.00,UP,62.89,1,bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin-like protein
AT5G48545.1,AT5G48545,HINT3,1.00,UP,11.80,1,protein histidine triad nucleotide-binding 3
AT5G48580.1,AT5G48580,FKBP15-2,1.00,UP,19.13,1,FK506-binding protein 2-2
AT5G48630.1,AT5G48630,,1.00,UP,6.43,1,cyclin-C1-2
AT5G48760.1,AT5G48760,,1.00,UP,13.01,1,60S ribosomal protein L13a-4
AT5G48760.2,AT5G48760,,1.00,UP,14.27,1,60S ribosomal protein L13a-4
AT5G48810.1,AT5G48810,ATB5-B,1.00,UP,243.48,1,cytochrome B5 isoform D
AT5G48870.1,AT5G48870,SAD1,1.00,UP,12.61,1,U6 snRNA-associated Sm-like protein LSm5
AT5G48900.1,AT5G48900,,1.00,UP,10.85,1,putative pectate lyase 20
AT5G48930.1,AT5G48930,HCT,1.00,UP,22.87,1,hydroxycinnamoyl-CoA shikimate/quinate hydroxycinnamoyl transferase
AT5G49030.1,AT5G49030,OVA2,1.00,UP,9.72,1,isoleucyl-tRNA synthetase
AT5G49360.1,AT5G49360,BXL1,1.00,UP,19.27,1,beta-xylosidase 1
AT5G49440.1,AT5G49440,,1.00,UP,21.11,1,uncharacterized protein
AT5G49460.1,AT5G49460,ACLB-2,1.00,UP,15.85,1,ATP citrate lyase subunit B 2
AT5G49480.1,AT5G49480,ATCP1,1.00,UP,56.69,1,Ca2+-binding protein 1
AT5G49510.1,AT5G49510,PFD3,1.00,UP,10.23,1,putative prefoldin subunit 3
AT5G49640.1,AT5G49640,,1.00,UP,7.07,1,uncharacterized protein
AT5G49650.2,AT5G49650,XK2,1.00,UP,17.22,1,xylulose kinase-2
AT5G49700.1,AT5G49700,,1.00,UP,7.72,1,Predicted AT-hook DNA-binding family protein
AT5G49710.1,AT5G49710,,1.00,UP,8.78,1,uncharacterized protein
AT5G49720.1,AT5G49720,RSW2,1.00,UP,46.60,1,endoglucanase 25
AT5G49730.1,AT5G49730,ATFRO6,1.00,UP,15.70,1,ferric reduction oxidase 6
AT5G49740.1,AT5G49740,ATFRO7,1.00,UP,12.53,1,ferric reduction oxidase 7
AT5G49760.1,AT5G49760,,1.00,UP,10.63,1,leucine-rich repeat protein kinase-like protein
AT5G49810.1,AT5G49810,MMT,1.00,UP,13.31,1,methionine S-methyltransferase
AT5G49830.1,AT5G49830,EXO84B,1.00,UP,13.38,1,exocyst complex component 84B
AT5G49910.1,AT5G49910,cpHsc70-2,1.00,UP,32.48,1,heat shock protein 70-2
AT5G49940.1,AT5G49940,ATCNFU2,1.00,UP,39.76,1,NifU-like protein 2
AT5G49980.1,AT5G49980,AFB5,1.00,UP,13.70,1,transport inhibitor response 1-like protein
AT5G50000.1,AT5G50000,,1.00,UP,12.64,1,protein kinase
AT5G50250.1,AT5G50250,CP31B,1.00,UP,22.46,1,chloroplast RNA-binding protein 31B
AT5G50380.1,AT5G50380,ATEXO70F1,1.00,UP,9.14,1,exocyst complex component 7
AT5G50460.1,AT5G50460,,1.00,UP,45.16,1,protein transport protein sec61 subunit gamma-1
AT5G50740.3,AT5G50740,,1.00,UP,6.70,1,Heavy-metal-associated domain--containing protein
AT5G50740.4,AT5G50740,,1.00,UP,14.08,1,Heavy-metal-associated domain--containing protein
AT5G50810.1,AT5G50810,TIM8,1.00,UP,46.75,1,mitochondrial import inner membrane translocase subunit Tim8
AT5G50850.1,AT5G50850,MAB1,1.00,UP,25.70,1,pyruvate dehydrogenase E1 component subunit beta
AT5G50870.1,AT5G50870,UBC27,1.00,UP,7.52,1,ubiquitin-conjugating enzyme E2 27
AT5G50920.1,AT5G50920,CLPC,1.00,UP,160.61,1,ATP-dependent Clp protease ATP-binding subunit ClpC
AT5G51010.1,AT5G51010,,1.00,UP,55.96,1,rubredoxin-like protein
AT5G51020.1,AT5G51020,CRL,1.00,UP,20.01,1,protein crumpled leaf
AT5G51070.1,AT5G51070,ERD1,1.00,UP,27.68,1,ERD1 protein
AT5G51110.1,AT5G51110,,1.00,UP,115.46,1,transducin/WD40 domain-containing protein
AT5G51174.1,AT5G51174,SNOR30,1.00,UP,1346.51,1,SNOR30snoRNA
AT5G51400.1,AT5G51400,,1.00,UP,19.39,1,PLAC8 family protein
AT5G51570.1,AT5G51570,,1.00,UP,16.82,1,Hypersensitive-induced response protein 4
AT5G51620.2,AT5G51620,,1.00,UP,9.61,1,uncharacterized protein
AT5G51720.1,AT5G51720,,1.00,UP,197.89,1,Iron-binding zinc finger CDGSH type domain-containing protein
AT5G51750.1,AT5G51750,ATSBT1.3,1.00,UP,7.90,1,subtilase 1.3
AT5G51820.1,AT5G51820,ATPGMP,1.00,UP,21.62,1,phosphoglucomutase
AT5G51940.1,AT5G51940,NRPD6A,1.00,UP,17.13,1,RNA polymerase Rpb6
AT5G52010.1,AT5G52010,,1.00,UP,12.06,1,C2H2-like zinc finger protein
AT5G52040.2,AT5G52040,RS41,1.00,UP,6.92,1,arginine/serine-rich-splicing factor RSP41
AT5G52060.1,AT5G52060,ATBAG1,1.00,UP,12.62,1,BCL-2-associated athanogene 1
AT5G52240.1,AT5G52240,MSBP1,1.00,UP,34.16,1,membrane steroid-binding protein 1
AT5G52310.1,AT5G52310,LTI140,1.00,UP,25.35,1,low-temperature-responsive protein 78/desiccation-responsive protein 29A
AT5G52420.1,AT5G52420,,1.00,UP,14.00,1,uncharacterized protein
AT5G52440.1,AT5G52440,HCF106,1.00,UP,34.63,1,Bacterial sec-independent translocation protein mttA/Hcf106
AT5G52450.1,AT5G52450,,1.00,UP,16.04,1,mate efflux domain-containing protein
AT5G52470.1,AT5G52470,ATFIB1,1.00,UP,63.18,1,rRNA 2'-O-methyltransferase fibrillarin 1
AT5G52530.2,AT5G52530,,1.00,UP,8.10,1,dentin sialophosphoprotein-related protein
AT5G52580.2,AT5G52580,,1.00,UP,8.78,1,RabGAP/TBC domain-containing protein
AT5G52650.1,AT5G52650,,1.00,UP,59.29,1,40S ribosomal protein S10-3
AT5G52780.1,AT5G52780,,1.00,UP,10.89,1,uncharacterized protein
AT5G52840.1,AT5G52840,,1.00,UP,96.34,1,NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 5
AT5G52880.1,AT5G52880,,1.00,UP,13.21,1,F-box protein
AT5G52920.1,AT5G52920,PKP1,1.00,UP,34.62,1,pyruvate kinase
AT5G52970.1,AT5G52970,,1.00,UP,17.44,1,thylakoid lumenal protein 2
AT5G53000.1,AT5G53000,TAP46,1.00,UP,12.49,1,PP2A regulatory subunit TAP46
AT5G53140.1,AT5G53140,,1.00,UP,36.55,1,putative protein phosphatase 2C 76
AT5G53160.2,AT5G53160,RCAR3,1.00,UP,40.92,1,abscisic acid receptor PYL8
AT5G53170.1,AT5G53170,FTSH11,1.00,UP,19.29,1,cell division protease ftsH-11
AT5G53180.1,AT5G53180,ATPTB2,1.00,UP,7.87,1,polypyrimidine tract-binding protein 2
AT5G53300.1,AT5G53300,UBC10,1.00,UP,48.65,1,ubiquitin-conjugating enzyme E2 10
AT5G53300.3,AT5G53300,UBC10,1.00,UP,12.47,1,ubiquitin-conjugating enzyme E2 10
AT5G53300.4,AT5G53300,UBC10,1.00,UP,58.44,1,ubiquitin-conjugating enzyme E2 10
AT5G53310.1,AT5G53310,,1.00,UP,17.27,1,myosin heavy chain-related protein
AT5G53350.1,AT5G53350,CLPX,1.00,UP,17.34,1,CLP protease regulatory subunit X
AT5G53370.1,AT5G53370,ATPMEPCRF,1.00,UP,10.10,1,Putative pectinesterase/pectinesterase inhibitor 61
AT5G53440.1,AT5G53440,,1.00,UP,7.80,1,uncharacterized protein
AT5G53460.1,AT5G53460,GLT1,1.00,UP,19.48,1,glutamate synthase 1
AT5G53460.2,AT5G53460,GLT1,1.00,UP,10.65,1,glutamate synthase 1
AT5G53460.3,AT5G53460,GLT1,1.00,UP,7.52,1,glutamate synthase 1
AT5G53480.1,AT5G53480,,1.00,UP,14.10,1,armadillo/beta-catenin-like repeat-containing protein
AT5G53490.1,AT5G53490,,1.00,UP,67.17,1,thylakoid lumenal protein
AT5G53490.2,AT5G53490,,1.00,UP,10.25,1,thylakoid lumenal protein
AT5G53560.1,AT5G53560,CB5-E,1.00,UP,80.30,1,cytochrome b5 isoform 1
AT5G53650.1,AT5G53650,,1.00,UP,17.66,1,uncharacterized protein
AT5G53850.1,AT5G53850,,1.00,UP,16.51,1,Enolase-phosphatase E1
AT5G53860.2,AT5G53860,EMB64,1.00,UP,8.94,1,protein embryo defective 2737
AT5G53880.1,AT5G53880,,1.00,UP,102.98,1,uncharacterized protein
AT5G53980.1,AT5G53980,ATHB52,1.00,UP,12.26,1,homeobox-leucine zipper protein ATHB-52
AT5G54075.1,AT5G54075,U3D,1.00,UP,21.93,1,U3DsnoRNA
AT5G54160.1,AT5G54160,OMT1,1.00,UP,52.45,1,Quercetin 3-O-methyltransferase 1
AT5G54170.1,AT5G54170,,1.00,UP,7.26,1,Lipid-binding START domain-containing protein
AT5G54270.1,AT5G54270,LHCB3*1,1.00,UP,873.94,1,light-harvesting chlorophyll B-binding protein 3
AT5G54290.1,AT5G54290,CcdA,1.00,UP,29.51,1,cytochrome c-type biogenesis ccda-like chloroplastic protein
AT5G54310.1,AT5G54310,NEV,1.00,UP,23.00,1,putative ADP-ribosylation factor GTPase-activating protein AGD5
AT5G54380.1,AT5G54380,THE1,1.00,UP,10.43,1,receptor-like protein kinase THESEUS 1
AT5G54390.1,AT5G54390,AHL,1.00,UP,19.96,1,PAP-specific phosphatase HAL2-like protein
AT5G54430.1,AT5G54430,ATPHOS32,1.00,UP,31.59,1,universal stress protein (USP) family protein
AT5G54500.1,AT5G54500,FQR1,1.00,UP,32.24,1,flavodoxin-like quinone reductase 1
AT5G54510.1,AT5G54510,GH3.6,1.00,UP,13.39,1,indole-3-acetic acid-amido synthetase GH3.6
AT5G54540.1,AT5G54540,,1.00,UP,28.81,1,uncharacterized protein
AT5G54600.1,AT5G54600,,1.00,UP,67.13,1,50S ribosomal protein L24
AT5G54600.2,AT5G54600,,1.00,UP,47.52,1,50S ribosomal protein L24
AT5G54630.1,AT5G54630,,1.00,UP,17.24,1,zinc finger-related protein
AT5G54680.1,AT5G54680,ILR3,1.00,UP,19.20,1,transcription factor ILR3
AT5G54760.1,AT5G54760,,1.00,UP,38.78,1,Translation initiation factor SUI1 family protein
AT5G54770.1,AT5G54770,THI1,1.00,UP,704.90,1,thiazole biosynthetic enzyme
AT5G54800.1,AT5G54800,GPT1,1.00,UP,9.74,1,glucose-6-phosphate/phosphate translocator 1
AT5G54810.1,AT5G54810,TSB1,1.00,UP,46.83,1,tryptophan synthase beta chain
AT5G54855.1,AT5G54855,,1.00,UP,28.68,1,pollen_Ole_e_I-domain containing protein
AT5G54870.1,AT5G54870,,1.00,UP,12.75,1,uncharacterized protein
AT5G54900.1,AT5G54900,ATRBP45A,1.00,UP,20.89,1,RNA-binding protein 45A
AT5G54940.2,AT5G54940,,1.00,UP,74.31,1,Translation initiation factor SUI1 family protein
AT5G54960.1,AT5G54960,PDC2,1.00,UP,14.64,1,pyruvate decarboxylase-2
AT5G55070.1,AT5G55070,,1.00,UP,13.35,1,dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex 1
AT5G55180.1,AT5G55180,,1.00,UP,13.47,1,O-Glycosyl hydrolases family 17 protein
AT5G55190.1,AT5G55190,RAN3,1.00,UP,58.78,1,GTP-binding nuclear protein Ran-3
AT5G55210.1,AT5G55210,,1.00,UP,11.97,1,uncharacterized protein
AT5G55220.1,AT5G55220,,1.00,UP,28.77,1,trigger factor type chaperone family protein
AT5G55280.1,AT5G55280,ATFTSZ1-1,1.00,UP,17.69,1,cell division protein ftsZ-like protein
AT5G55290.1,AT5G55290,,1.00,UP,12.65,1,ATPase; V0 complex; subunit E
AT5G55290.2,AT5G55290,,1.00,UP,11.76,1,ATPase; V0 complex; subunit E
AT5G55450.1,AT5G55450,,1.00,UP,10.20,1,bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin-like protein
AT5G55500.1,AT5G55500,XYLT,1.00,UP,9.61,1,beta-(1;2)-xylosyltransferase
AT5G55610.1,AT5G55610,,1.00,UP,5.52,1,uncharacterized protein
AT5G55660.1,AT5G55660,,1.00,UP,15.67,1,DEK domain-containing chromatin associated protein
AT5G55670.1,AT5G55670,,1.00,UP,9.59,1,RNA recognition motif-containing protein
AT5G55710.1,AT5G55710,,1.00,UP,19.17,1,uncharacterized protein
AT5G55730.2,AT5G55730,FLA1,1.00,UP,21.61,1,fasciclin-like arabinogalactan protein 1
AT5G55910.1,AT5G55910,D6PK,1.00,UP,14.23,1,D6 protein kinase
AT5G55940.1,AT5G55940,emb2731,1.00,UP,10.17,1,uncharacterized protein
AT5G56010.1,AT5G56010,HSP81-3,1.00,UP,34.32,1,heat shock protein 81-3
AT5G56030.1,AT5G56030,AtHsp90.2,1.00,UP,38.35,1,heat shock protein 81-2
AT5G56140.1,AT5G56140,,1.00,UP,13.16,1,RNA-binding KH domain-containing protein
AT5G56150.1,AT5G56150,UBC30,1.00,UP,17.72,1,ubiquitin-conjugating enzyme E2 30
AT5G56170.1,AT5G56170,LLG1,1.00,UP,18.03,1,LORELEI-LIKE-GPI-ANCHORED PROTEIN 1
AT5G56260.1,AT5G56260,,1.00,UP,21.26,1,Regulator of ribonuclease-like protein 3
AT5G56280.1,AT5G56280,CSN6A,1.00,UP,6.59,1,COP9 signalosome complex subunit 6a
AT5G56290.1,AT5G56290,PEX5,1.00,UP,11.25,1,peroxin 5
AT5G56350.1,AT5G56350,,1.00,UP,14.00,1,pyruvate kinase
AT5G56540.1,AT5G56540,AGP14,1.00,UP,37.29,1,arabinogalactan protein 14
AT5G56550.1,AT5G56550,ATOXS3,1.00,UP,14.09,1,oxidative stress 3
AT5G56600.1,AT5G56600,PRF3,1.00,UP,16.45,1,profilin 3
AT5G56670.1,AT5G56670,,1.00,UP,179.01,1,40S ribosomal protein S30
AT5G56680.1,AT5G56680,SYNC1,1.00,UP,24.36,1,asparaginyl-tRNA synthetase; cytoplasmic 1
AT5G56710.1,AT5G56710,,1.00,UP,132.11,1,60S ribosomal protein L31-3
AT5G56710.2,AT5G56710,,1.00,UP,16.58,1,60S ribosomal protein L31-3
AT5G56760.1,AT5G56760,SAT-52,1.00,UP,24.27,1,serine acetyltransferase 5
AT5G56850.2,AT5G56850,,1.00,UP,13.96,1,uncharacterized protein
AT5G56860.1,AT5G56860,GNC,1.00,UP,11.92,1,GATA transcription factor 21
AT5G56870.1,AT5G56870,BGAL4,1.00,UP,9.96,1,beta-galactosidase 4
AT5G57030.1,AT5G57030,LUT2,1.00,UP,13.52,1,lycopene epsilon cyclase
AT5G57040.1,AT5G57040,,1.00,UP,53.21,1,Lactoylglutathione lyase / glyoxalase I family protein
AT5G57110.1,AT5G57110,AT-ACA8,1.00,UP,7.10,1,calcium-transporting ATPase 8
AT5G57120.1,AT5G57120,,1.00,UP,17.40,1,uncharacterized protein
AT5G57170.1,AT5G57170,,1.00,UP,24.08,1,macrophage migration inhibitory factor family protein
AT5G57290.3,AT5G57290,,1.00,UP,18.40,1,60S acidic ribosomal protein P3-2
AT5G57345.1,AT5G57345,,1.00,UP,36.54,1,uncharacterized protein
AT5G57350.1,AT5G57350,HA3,1.00,UP,13.07,1,H(+)-ATPase 3
